SOURCE,TARGET
105795258,105980188
105857989,105857982
106417209,106417197
105827004,106365287
106343046,106416691
105423558,106325771
105858035,105858032
106030151,106032290
106713535,108061129
792948,106855851
105807506,112871371
106761612,106761396
792948,8181372
792948,106846941
105420240,105587543
105857144,105894509
792948,106708266
105795971,106325401
106007226,107159498
105975210,105975212
105794582,106320422
106441988,106872764
35785222,261285029
105594252,105594243
105848052,105848049
105811798,106756614
105858069,105978945
105442370,106342427
105592597,105848052
261663654,108063030
105593094,105858007
792948,106855396
105774861,105804007
106417596,261471808
105847456,106320422
792948,106844593
105858515,105858510
792948,146765860
792948,106841898
105857555,108093836
105594255,105594243
114633590,261666629
659917,792948
106007226,106505938
106012324,106012320
105848921,105979431
106312649,106722397
106316321,106316331
105786795,105786789
1054055,106413479
792948,261628687
105979066,43029236
79101710,108834002
105786801,105786789
105592240,105857449
105978049,106393280
106012324,106790814
105844831,106320422
105857451,105979548
792948,106832873
105858522,105858518
105596150,261381528
106813850,60510592
106316331,106719810
108325756,261473789
105428395,105597825
105421706,106491969
105847384,105847380
792948,106849230
105590319,107189098
792948,106841906
105992458,106756614
106024554,106024551
105587575,105795636
105845808,105975837
106396805,106813850
106380398,255187534
105798650,106323409
106024106,107667368
105848916,105848911
105865480,106315240
105979298,106416697
105590052,105848916
106406022,106406021
792948,106846953
105424599,105859122
105978896,106390583
106761616,106761396
106322167,106414670
105436365,105606972
106411229,106411234
106326169,106738265
107730078,107189098
17500202,105853154
105606972,105826991
261666626,114633590
261285029,261285033
79101710,106044647
106709990,15106066
106031343,192036634
106360921,106380398
105594253,105594243
105590926,105590921
792948,106854417
106019798,106402447
792948,108374456
106316328,106316321
105974994,106300458
105594257,105594243
105774500,105775144
105770302,105770300
105795977,105795971
105425363,105592577
105867357,66580305
105432581,106433656
106297577,106713287
105889570,106505939
89662807,106310652
106414252,107624551
106504787,106504547
105594906,105849822
106326100,106737698
792948,261625437
106388793,107204193
105975212,105975215
105785929,106318453
106420556,106420219
105587561,105786794
106335057,106335050
106024096,106024102
261473789,106369587
116435572,261285005
105859510,106002792
792948,106841903
105853927,105853910
105981686,105981681
106031343,106031351
26424364,105593094
105811798,106320422
105588425,105799088
106028022,106028036
106413610,106413604
106706403,106706442
106028041,261663649
105443147,106012324
105840882,105840893
113225303,106302011
106319726,106722371
105443152,106012324
105606972,80610820
106433656,106433648
105612042,261494673
105859504,105859508
105981223,83269505
107689008,106872764
105592578,105847373
105426086,105590265
261621530,108690541
105420247,105587546
792948,106832865
105889570,105889873
105826998,107212674
792948,106846955
105877097,105980683
105826998,33628124
181228501,106393321
106370359,106370362
105594894,106024106
63691475,106302016
105587543,105990302
105807498,112871371
106342427,107624551
105596153,105596150
105594256,105594243
106390579,106816422
106393321,116264742
105594264,105594243
106742482,106742485
792948,106835395
105872536,105975729
105847861,105847859
105864112,106315240
105979291,116364382
106370362,106370368
792948,261622438
17500202,105853927
105848938,105979569
105594868,105847697
105992930,108061617
105422803,105835500
106310566,106310561
105878534,112255744
792948,195971645
105422778,106319726
105853878,106413256
105872536,106360185
792948,106846950
106491969,106491956
105858953,105975828
106448230,106875340
79101710,255159680
106706380,106706403
51674926,106732910
108061617,261637398
105779109,105779116
105588425,261388512
106416697,106416695
106757158,106756614
105814878,106505938
105425334,105596786
106043515,106364654
106390452,106846945
105785929,106302011
105427102,105853924
792948,194762319
106318951,106721585
105420207,105587543
792948,106854901
792948,106841518
105850953,106031343
106368295,106856808
106010704,106312649
105832677,106355658
105435869,105985410
792948,106804491
106024141,114606765
105787010,106320422
105847456,261461032
792948,106816389
105421782,105422234
792948,106841905
105594262,105594243
106393321,106393317
105791551,106315240
105878535,105878537
106376535,106388534
105419960,105587543
792948,226581611
106028044,106028048
105840592,105840587
105889570,107624551
79101710,105873398
105857972,105980207
106713535,112169131
105799567,106318007
106024106,106024112
105847863,105847862
105814891,105975115
105848940,105848938
106713535,112066529
106413756,106814423
106713558,106780076
105845811,105845808
792948,106855735
105426775,105594286
105794582,105794579
106319919,106320643
792948,116404205
105848195,105980148
105860663,106379873
792948,106835394
105858040,105858037
105858961,106302011
106461617,106832865
105978945,106415248
105587543,105587537
105594247,105594243
105840587,105976675
79101710,147291512
261285005,35785221
105426043,105593106
32168716,106001186
106414664,106414659
106318007,106723410
100435124,106319919
105612039,106320422
105857449,105857444
105422803,106320422
105592594,107189098
105990302,105990298
105840587,105840594
792948,106841954
105592577,105592573
105808528,112871371
106313310,106313302
105794583,106326169
105594261,105594243
105865459,106413610
105774500,105774341
105426780,105597610
105434864,105605195
105594939,105594936
261488490,107095395
105980207,106414116
105975106,112871371
105847380,105979312
105434891,106748672
49414905,106310561
105848040,105848038
105774503,105779109
105421663,105819202
106000240,35829662
105865897,106438600
106034211,107204193
106732910,106733680
792948,106841937
106300897,108061617
105865799,106413610
792948,106832879
37655657,261448331
106414252,106414143
105611990,105857144
32168716,105826991
107167497,198621381
105847862,105976690
106390068,106390064
105992458,107191137
105853154,105853145
79101710,106343868
105774248,105774278
105588410,115907565
164849079,156074235
155813512,156166434
155790709,156166434
155594054,155821494
164677697,156074235
155661816,111575373
155821502,155821494
155822906,155821494
155655218,156063345
155821971,155821494
155755709,156166434
156074251,20521889
164306904,156317171
155533755,155534200
155582287,139420869
155573753,156066467
155795122,156166434
155663277,20521889
155743018,156166434
155675316,156063345
155539496,155708631
164653029,155586707
155655473,155759301
155797923,139420869
156022189,156022237
156168408,156192691
45664854,123264446
157282166,155655471
155614935,156063345
111575373,156204897
155733930,156166434
155593878,155726085
155595172,155595166
155586290,7556199
141889601,156142340
164756219,181269239
155628302,155628308
155825285,32915977
156205174,156345688
164858452,53063584
155670127,156063345
155670579,156223910
155573753,111575373
155655890,156063345
155819544,156006577
155529800,155821494
155679041,155734372
155529795,155821494
155821501,155821494
155811227,156166434
155845986,155844331
155835801,155835839
155708631,156019592
164653115,156106262
156050855,156050862
135011015,155530482
164674986,156106179
94408157,156063345
156304936,156074235
155831791,155833795
155819874,156006577
156074294,20521889
155742342,156166434
155845986,155533754
155661819,155661816
155720760,12172125
155655225,20521889
156104943,156328432
155640522,155821494
135011010,20521889
155818798,20521889
155822530,164903464
155665841,19670253
156110555,156177769
156031003,156328432
156217278,144222669
155589546,155821494
155583803,164877489
164759620,164858195
155541047,156063345
155573753,156063345
30341039,156063345
155600366,20521889
155757642,156166434
155573381,155573753
66349722,156166434
164753018,180159117
155530764,156063345
156143959,181184131
155579951,155620976
181985259,164753018
156015980,121225693
155737641,156166434
155536669,155536659
181165252,181165256
143705,155676058
155816199,20521889
155672777,156145693
46525925,155603740
164652103,164652037
155635059,155821494
155825502,155825285
135011015,155647173
155650243,155821494
155646239,156145923
155819882,156006577
155651533,156063345
103069745,164710454
89232654,156100648
164897012,155720762
164651774,156074235
155586778,7556199
155745608,156166434
164716523,164716529
62023289,20521889
155738598,11193869
155819918,155819924
155819539,156006577
155669384,156063345
155822523,155821494
155659119,156316756
155675372,156063345
155670286,156063345
156074238,20521889
155655673,155759301
155605171,155604712
156313171,156313165
155677657,20521889
155792112,156166434
143705,32997128
125820268,155825285
155690172,156063345
155780427,163181801
155655473,156143033
164849081,156074235
155838926,156130249
156022557,156022563
155586763,7556199
155826522,155825285
101122466,156063345
155606168,144222637
156219717,181189058
156189877,156189849
156074311,20521889
156029668,181140123
155795985,156166434
156022557,156195763
155709869,156006577
156074235,20521889
164760253,155595345
155807238,156166434
155841944,156313815
164265686,164759620
155821960,155821494
155791812,156166434
155533762,156063345
155821270,156166434
155529118,155821494
155665396,155821494
155654853,156224804
182000458,164753018
20521889,156185940
156154360,181151706
155821981,155821494
155783150,156316756
155583324,55650955
155594054,155594049
121078260,156006577
48536359,155547463
164764852,155595345
155769852,156166434
10111322,155745286
156063345,156313815
155578507,156313815
155745280,108292235
80908580,143143736
156144322,156328432
39877439,155743345
68583113,155825285
155604712,156093428
156229858,156230309
180322114,182003892
164849067,156074235
155650244,156217384
181973018,164759620
20521889,156204877
155715810,155716171
155591291,20521889
155529759,155821494
155661549,156218106
155603389,155821494
155665852,155740795
181982233,182001810
155591003,155648890
126669421,155727195
182008277,168965699
155635095,155821494
164714577,164714573
155663125,156063345
126802668,156006577
155671229,156063345
155814686,108292235
155822904,155821494
155650458,155650304
155681392,155821494
182000469,164753018
164757821,156421113
155822903,155822526
156153418,181152126
155706048,156011503
39877439,156143297
155588044,156080109
164829420,155533761
155750353,156166434
155821965,164829420
155652632,156217029
155639906,155821494
155661549,19670253
155590708,126623902
155587889,155587885
94407937,20521889
181165248,181165252
155832146,156006577
155814686,156166434
108224316,155821494
155770255,156166434
155579951,20521889
156313171,164877489
156063345,156224916
59142278,155601894
156104943,156204556
155649625,156217278
155536706,155536708
155803875,156166434
155591003,155591257
156020337,156022578
156222200,156341551
155552722,155552725
155802073,156166434
155526496,156063345
156220187,181191229
155551688,156063345
155529127,155706566
155706579,156013343
156104943,121225693
163183018,164674972
156153118,156153418
39877439,155619056
155530431,20521889
82261720,164857963
155594317,155821494
156193856,156193851
182006745,164757692
164858248,164753018
155821977,155821494
155735964,155735970
155674831,156063345
155814686,102832902
155583237,123254168
156154394,181152920
121098985,156106172
156098637,156182596
156093428,159677562
182004586,136527228
155670304,156063345
30912308,20521889
155534712,155534708
155707765,156021852
9995263,156223870
156006577,156165231
156200134,181996793
29410189,156330701
155810907,156140077
155602513,155726812
155697070,20521889
59142278,155655227
164716522,164716523
155611045,156184998
155519927,20521889
155671237,155722127
156093428,156160849
155733002,156166434
155594034,53063584
164849085,156074235
164688567,156106179
155606168,155746262
155589544,155821494
155537025,155821494
2504438,156166434
155821970,155821494
155648144,156063345
52631434,20521889
155593423,155606168
101122466,155747607
137055550,155759301
164849083,156074235
155821655,155821494
151742640,156074235
156119449,156179350
155666084,156300208
155648541,155648455
155666630,20521889
156316761,155574391
155593423,155821494
155603740,156196465
28132863,26452630
94407939,20521889
155573753,81789779
130273696,155551320
143705,155671237
155649616,155821494
155731018,108292235
155665422,155821494
156421150,173567448
156063345,156204562
164657587,164656998
156006577,156160849
155599099,155821494
155745280,156142371
26452630,182003561
164756440,164756445
155831795,156006577
155665386,155821494
155610359,156074235
155613407,139420869
155655471,111575373
155536674,155707765
20521889,156313815
155614935,20521889
14553162,155825285
164883095,155648888
155803919,156166434
157252863,157296708
155664348,155821494
155601894,148977472
164849073,156074235
155648366,155821494
102771113,155825285
155707405,156166434
156029014,156154552
155529806,155821494
155602353,155821494
155529753,155821494
